graph_name;graph_type;algorithm;max_flow;avg_runtime;avg_iterations;avg_bound;avg_r;avg_m;avg_n;avg_cFrac;avg_rBar;avg_time_per_mI;avg_time_per_nI;avg_time_over_nm;avg_time_over_I_sntm;avg_s_bar;avg_t_bar_forward;avg_t_bar_residual;avg_insert_norm;avg_delete_norm;avg_update_norm_m;avg_update_norm_theoretical
26graph_100_100_1000.dimacs;random_2level;scaling;73099;73.014486000;1037;1088037.257914446;0.000953092;29900;10002;0;0;0.000001177;0.000007040;0.000000122;0.000010086;0.227013999;0.067291970;0.078769960;-1;-1;-1;-1
27graph_102_102_1000.dimacs;random_2level;bfs;75566;3915.818998800;11650;323730660;0.000035987;31110;10406;0.195580199;0.000200615;0.000005402;0.000032301;0.000006048;0.000004837;0.933119610;0.939380520;0.960761199;-1;-1;-1;-1
27graph_102_102_1000.dimacs;random_2level;dfs;75566;20857.054042400;75498.800000000;306000;0.246728105;31110;10406;0;0;0.000004440;0.000026548;0.000032214;0.000012751;0.656138720;0.233842248;0.238476330;-1;-1;-1;-1
27graph_102_102_1000.dimacs;random_2level;fat;75566;255.732711000;414;1133845.769764012;0.000365129;31110;10406;0;0;0.000009928;0.000059361;0.000000395;0.000014252;0.560990918;0.565049062;0.602773779;0.798780154;0.572129049;0.121903577;0.332782379
27graph_102_102_1000.dimacs;random_2level;scaling;75566;73.787364600;1121;1133845.769764012;0.000988671;31110;10406;0;0;0.000001058;0.000006325;0.000000114;0.000009903;0.217812478;0.057624997;0.070395730;-1;-1;-1;-1
28graph_104_104_1000.dimacs;random_2level;bfs;74066;3887.066352800;11276;349897392;0.000032227;32344;10818;0.184083601;0.000190373;0.000005329;0.000031865;0.000005555;0.000004774;0.931685493;0.937822192;0.960331884;-1;-1;-1;-1
28graph_104_104_1000.dimacs;random_2level;dfs;74066;21396.862235000;73968.800000000;312000;0.237079487;32344;10818;0;0;0.000004472;0.000026740;0.000030576;0.000012813;0.656276512;0.235440959;0.239242249;-1;-1;-1;-1
28graph_104_104_1000.dimacs;random_2level;fat;74066;300.532426800;399;1180632.752539982;0.000337954;32344;10818;0;0;0.000011644;0.000069626;0.000000429;0.000016333;0.573717294;0.577632168;0.616965522;0.789186407;0.595336789;0.127595377;0.348322450
28graph_104_104_1000.dimacs;random_2level;scaling;74066;82.517244000;1093;1180632.752539982;0.000925775;32344;10818;0;0;0.000001167;0.000006979;0.000000118;0.000010808;0.209701411;0.063333857;0.072913374;-1;-1;-1;-1
29graph_106_106_1000.dimacs;random_2level;bfs;77392;4450.045646200;12371;377619276;0.000032761;33602;11238;0.192503422;0.000186648;0.000005353;0.000032009;0.000005892;0.000004790;0.933700081;0.939716199;0.961364279;-1;-1;-1;-1
29graph_106_106_1000.dimacs;random_2level;dfs;77392;24234.793649400;77310.600000000;318000;0.243115094;33602;11238;0;0;0.000004665;0.000027894;0.000032089;0.000013212;0.662232197;0.237956052;0.242302280;-1;-1;-1;-1
29graph_106_106_1000.dimacs;random_2level;fat;77392;428.756192800;444;1228399.553193361;0.000361446;33602;11238;0;0;0.000014369;0.000085929;0.000000568;0.000017575;0.662581829;0.666805145;0.706809400;0.832723674;0.683801661;0.145005445;0.395852499
29graph_106_106_1000.dimacs;random_2level;scaling;77392;119.399897800;1119;1228399.553193361;0.000910941;33602;11238;0;0;0.000001588;0.000009495;0.000000158;0.000010046;0.265981738;0.102657620;0.113564549;-1;-1;-1;-1
30graph_108_108_1000.dimacs;random_2level;bfs;78898;4906.243744800;12871;406956744;0.000031627;34884;11666;0.193097122;0.000179010;0.000005464;0.000032675;0.000006028;0.000004896;0.932000998;0.937912105;0.960089035;-1;-1;-1;-1
30graph_108_108_1000.dimacs;random_2level;dfs;78898;24842.869079800;78817.800000000;324000;0.243264815;34884;11666;0;0;0.000004518;0.000027018;0.000030523;0.000012929;0.656733991;0.235575220;0.239600457;-1;-1;-1;-1
30graph_108_108_1000.dimacs;random_2level;fat;78898;421.678550200;422;1277147.492973559;0.000330424;34884;11666;0;0;0.000014322;0.000085654;0.000000518;0.000018615;0.622294463;0.626332038;0.665353309;0.810723917;0.643510570;0.137559228;0.375527084
30graph_108_108_1000.dimacs;random_2level;scaling;78898;128.120503200;1140;1277147.492973559;0.000892614;34884;11666;0;0;0.000001611;0.000009634;0.000000157;0.000010504;0.261421480;0.098340314;0.109637782;-1;-1;-1;-1
