graph_name;graph_type;algorithm;max_flow;avg_runtime;avg_iterations;avg_bound;avg_r;avg_m;avg_n;avg_cFrac;avg_rBar;avg_time_per_mI;avg_time_per_nI;avg_time_over_nm;avg_time_over_I_sntm;avg_s_bar;avg_t_bar_forward;avg_t_bar_residual;avg_insert_norm;avg_delete_norm;avg_update_norm_m;avg_update_norm_theoretical
14graph_76_25_1000.dimacs;square_mesh;fat;228000;254.227009800;353;5067353.767573194;0.000069662;142352;5778;0;0;0.000002530;0.000124643;0.000000155;0.000003965;0.624301223;0.631614991;0.625362018;0.978557918;0.644698019;0.087709822;0.674385950
14graph_76_25_1000.dimacs;square_mesh;scaling;228000;59.673874800;744;5067353.767573194;0.000146822;142352;5778;0;0;0.000000282;0.000013881;0.000000036;0.000004364;0.295559352;0.096540306;0.058557937;-1;-1;-1;-1
15graph_78_25_1000.dimacs;square_mesh;bfs;234000;9966.278468400;24073;912936516;0.000026369;150006;6086;0.084383291;0.000328623;0.000001380;0.000068025;0.000005458;0.000001358;0.993614183;0.999740916;0.996371925;-1;-1;-1;-1
15graph_78_25_1000.dimacs;square_mesh;dfs;234000;44778.080236200;165266.200000000;234000;0.706265812;150006;6086;0;0;0.000000903;0.000044520;0.000024524;0.000007085;0.809707107;0.110763791;0.111044420;-1;-1;-1;-1
15graph_78_25_1000.dimacs;square_mesh;fat;234000;299.075173200;366;5351058.735061699;0.000068398;150006;6086;0;0;0.000002724;0.000134266;0.000000164;0.000004163;0.639992530;0.647513517;0.641326405;0.980270046;0.664588081;0.088211772;0.678450215
15graph_78_25_1000.dimacs;square_mesh;scaling;234000;58.324250000;768;5351058.735061699;0.000143523;150006;6086;0;0;0.000000253;0.000012478;0.000000032;0.000004425;0.278137708;0.085216218;0.051568658;-1;-1;-1;-1
16graph_80_25_1000.dimacs;square_mesh;bfs;240000;11577.083499800;25443;1.01061972e+09;0.000025176;157860;6402;0.084920182;0.000312402;0.000001441;0.000071075;0.000005728;0.000001418;0.993799366;0.999748534;0.996477550;-1;-1;-1;-1
16graph_80_25_1000.dimacs;square_mesh;dfs;240000;51934.253751800;174729.200000000;240000;0.728038333;157860;6402;0;0;0.000000941;0.000046427;0.000025694;0.000007297;0.807721426;0.112292912;0.112642408;-1;-1;-1;-1
16graph_80_25_1000.dimacs;square_mesh;fat;240000;366.672782200;375;5642760.913199036;0.000066457;157860;6402;0;0;0.000003097;0.000152733;0.000000181;0.000004267;0.709058836;0.717541180;0.711411639;0.985717797;0.728492346;0.090478095;0.696079021
16graph_80_25_1000.dimacs;square_mesh;scaling;240000;63.278443400;791;5642760.913199036;0.000140180;157860;6402;0;0;0.000000253;0.000012496;0.000000031;0.000004581;0.273581936;0.081902117;0.049769579;-1;-1;-1;-1
