graph_name;graph_type;algorithm;max_flow;avg_runtime;avg_iterations;avg_bound;avg_r;avg_m;avg_n;avg_cFrac;avg_rBar;avg_time_per_mI;avg_time_per_nI;avg_time_over_nm;avg_time_over_I_sntm;avg_s_bar;avg_t_bar_forward;avg_t_bar_residual;avg_insert_norm;avg_delete_norm;avg_update_norm_m;avg_update_norm_theoretical
11graph_4150_25_1000.dimacs;matching;dfs;4150000;138.621408400;4150;4150000;0.001000000;112050;8302;0;0;0.000000149;0.000004023;0.000000075;0.000007408;0.266684567;0.020347686;0.010240204;-1;-1;-1;-1
11graph_4150_25_1000.dimacs;matching;fat;4150000;204.128775200;4150;4926766.766886136;0.000842337;112050;8302;0;0;0.000000219;0.000005925;0.000000110;0.000006654;0.014456612;0.051287203;0.032449386;0.523069082;0.014456612;0;0
11graph_4150_25_1000.dimacs;matching;scaling;4150000;222.676603600;4150;4926766.766886136;0.000842337;112050;8302;0;0;0.000000239;0.000006463;0.000000120;0.000004580;0.562965434;0.059457538;0.031424707;-1;-1;-1;-1
12graph_4315_25_1000.dimacs;matching;bfs;4315000;594.676122600;4315;1.00567116e+09;0.000004291;116505;8632;0.056057680;0.000233736;0.000000591;0.000015966;0.000000296;0.000002069;0.267059888;0.507709551;0.275935930;-1;-1;-1;-1
12graph_4315_25_1000.dimacs;matching;dfs;4315000;142.982703600;4315;4315000;0.001000000;116505;8632;0;0;0.000000142;0.000003839;0.000000071;0.000007093;0.266244543;0.020249407;0.010187346;-1;-1;-1;-1
12graph_4315_25_1000.dimacs;matching;fat;4315000;207.022530200;4315;5135756.896285006;0.000840188;116505;8632;0;0;0.000000206;0.000005558;0.000000103;0.000006522;0.013005637;0.049879518;0.031086406;0.510322339;0.013005637;0;0
12graph_4315_25_1000.dimacs;matching;scaling;4315000;248.855378200;4315;5135756.896285006;0.000840188;116505;8632;0;0;0.000000248;0.000006681;0.000000124;0.000004723;0.561706502;0.059774442;0.031596740;-1;-1;-1;-1
13graph_4480_25_1000.dimacs;matching;bfs;4480000;667.135584600;4480;1.08404352e+09;0.000004133;120960;8962;0.056076389;0.000225204;0.000000616;0.000016616;-0.000000314;0.000002153;0.267134797;0.508196124;0.276023773;-1;-1;-1;-1
13graph_4480_25_1000.dimacs;matching;dfs;4480000;165.751494400;4480;4480000;0.001000000;120960;8962;0;0;0.000000153;0.000004128;-0.000000078;0.000007668;0.265408496;0.020108711;0.010111485;-1;-1;-1;-1
13graph_4480_25_1000.dimacs;matching;fat;4480000;232.006470200;4480;5345238.681604779;0.000838129;120960;8962;0;0;0.000000214;0.000005779;-0.000000109;0.000007113;0.011680717;0.048625996;0.029662477;0.499569562;0.011680717;0;0
13graph_4480_25_1000.dimacs;matching;scaling;4480000;266.757438600;4480;5345238.681604779;0.000838129;120960;8962;0;0;0.000000246;0.000006644;-0.000000125;0.000004731;0.559998217;0.059198377;0.031285054;-1;-1;-1;-1
14graph_4645_25_1000.dimacs;matching;bfs;4645000;721.072198800;4645;1.16535618e+09;0.000003986;125415;9292;0.056077822;0.000217213;0.000000619;0.000016706;-0.000000367;0.000002158;0.267954957;0.508296294;0.276865763;-1;-1;-1;-1
14graph_4645_25_1000.dimacs;matching;dfs;4645000;178.785184600;4645;4645000;0.001000000;125415;9292;0;0;0.000000153;0.000004142;-0.000000091;0.000007678;0.265491776;0.020179533;0.010150171;-1;-1;-1;-1
14graph_4645_25_1000.dimacs;matching;fat;4645000;257.045091200;4645;5555194.006630749;0.000836154;125415;9292;0;0;0.000000221;0.000005955;-0.000000131;0.000007549;0.010723717;0.047671941;0.028828770;0.491631492;0.010723717;0;0
14graph_4645_25_1000.dimacs;matching;scaling;4645000;293.284270800;4645;5555194.006630749;0.000836154;125415;9292;0;0;0.000000252;0.000006795;-0.000000149;0.000004874;0.559033339;0.058558016;0.030938516;-1;-1;-1;-1
15graph_4810_25_1000.dimacs;matching;bfs;4810000;759.993317000;4810;1.24960914e+09;0.000003849;129870;9622;0.056040656;0.000209628;0.000000608;0.000016421;-0.000000423;0.000002132;0.266519856;0.507330321;0.275399287;-1;-1;-1;-1
15graph_4810_25_1000.dimacs;matching;dfs;4810000;172.691325800;4810;4810000;0.001000000;129870;9622;0;0;0.000000138;0.000003731;-0.000000096;0.000006940;0.264921794;0.020093164;0.010103690;-1;-1;-1;-1
15graph_4810_25_1000.dimacs;matching;fat;4810000;255.687025000;4810;5765606.043042605;0.000834257;129870;9622;0;0;0.000000205;0.000005525;-0.000000142;0.000006974;0.010890885;0.047825420;0.028940564;0.492579808;0.010890885;0;0
15graph_4810_25_1000.dimacs;matching;scaling;4810000;306.165437000;4810;5765606.043042605;0.000834257;129870;9622;0;0;0.000000245;0.000006615;-0.000000170;0.000004747;0.556967898;0.058664343;0.030996412;-1;-1;-1;-1
16graph_4975_25_1000.dimacs;matching;bfs;4975000;813.234307000;4975;1.3368024e+09;0.000003722;134325;9952;0.056076680;0.000202806;0.000000608;0.000016425;-0.000000502;0.000002121;0.267959250;0.508264263;0.276914898;-1;-1;-1;-1
16graph_4975_25_1000.dimacs;matching;dfs;4975000;181.886147800;4975;4975000;0.001000000;134325;9952;0;0;0.000000136;0.000003674;-0.000000112;0.000006855;0.264499297;0.020000624;0.010053847;-1;-1;-1;-1
16graph_4975_25_1000.dimacs;matching;fat;4975000;256.633288600;4975;5976459.117766501;0.000832433;134325;9952;0;0;0.000000192;0.000005183;-0.000000158;0.000006593;0.010732420;0.047666337;0.028727634;0.490580313;0.010732420;0;0
16graph_4975_25_1000.dimacs;matching;scaling;4975000;310.468546800;4975;5976459.117766501;0.000832433;134325;9952;0;0;0.000000232;0.000006271;-0.000000191;0.000004523;0.556943479;0.058170589;0.030729244;-1;-1;-1;-1
17graph_5140_25_1000.dimacs;matching;bfs;5140000;850.351381800;5140;1.42693596e+09;0.000003602;138780;10282;0.056074362;0.000196289;0.000000596;0.000016090;-0.000000590;0.000002097;0.265443350;0.508011525;0.274393535;-1;-1;-1;-1
17graph_5140_25_1000.dimacs;matching;dfs;5140000;194.221126200;5140;5140000;0.001000000;138780;10282;0;0;0.000000136;0.000003675;-0.000000135;0.000006864;0.264154489;0.019988882;0.010047750;-1;-1;-1;-1
17graph_5140_25_1000.dimacs;matching;fat;5140000;276.090638200;5140;6187738.597941998;0.000830675;138780;10282;0;0;0.000000194;0.000005224;-0.000000192;0.000006499;0.011226071;0.048151417;0.029359220;0.494868445;0.011226071;0;0
17graph_5140_25_1000.dimacs;matching;scaling;5140000;328.972912400;5140;6187738.597941998;0.000830675;138780;10282;0;0;0.000000231;0.000006225;-0.000000228;0.000004499;0.557167015;0.057958511;0.030614632;-1;-1;-1;-1
18graph_5305_25_1000.dimacs;matching;bfs;5305000;925.829876400;5305;1.52000982e+09;0.000003490;143235;10612;0.056079171;0.000190202;0.000000609;0.000016446;-0.000000738;0.000002124;0.267954547;0.508309833;0.276835850;-1;-1;-1;-1
18graph_5305_25_1000.dimacs;matching;dfs;5305000;205.785262400;5305;5305000;0.001000000;143235;10612;0;0;0.000000135;0.000003655;-0.000000164;0.000006843;0.263699939;0.019936684;0.010019724;-1;-1;-1;-1
18graph_5305_25_1000.dimacs;matching;fat;5305000;302.880663800;5305;6399430.790673383;0.000828980;143235;10612;0;0;0.000000199;0.000005380;-0.000000241;0.000006548;0.011860721;0.048765178;0.029998447;0.499561608;0.011860721;0;0
18graph_5305_25_1000.dimacs;matching;scaling;5305000;350.987397800;5305;6399430.790673383;0.000828980;143235;10612;0;0;0.000000231;0.000006235;-0.000000280;0.000004521;0.555843029;0.057734159;0.030493356;-1;-1;-1;-1
19graph_5470_25_1000.dimacs;matching;bfs;5470000;997.631442400;5470;1.61602398e+09;0.000003385;147690;10942;0.056083689;0.000184481;0.000000617;0.000016668;-0.000000939;0.000002158;0.267280328;0.508340210;0.276155871;-1;-1;-1;-1
19graph_5470_25_1000.dimacs;matching;dfs;5470000;210.914361800;5470;5470000;0.001000000;147690;10942;0;0;0.000000131;0.000003524;-0.000000198;0.000006621;0.263271536;0.019832341;0.009963437;-1;-1;-1;-1
19graph_5470_25_1000.dimacs;matching;fat;5470000;329.893104000;5470;6611522.855263781;0.000827343;147690;10942;0;0;0.000000204;0.000005512;-0.000000310;0.000006536;0.012703378;0.049566805;0.030769649;0.505548551;0.012703378;0;0
19graph_5470_25_1000.dimacs;matching;scaling;5470000;374.869136600;5470;6611522.855263781;0.000827343;147690;10942;0;0;0.000000232;0.000006263;-0.000000353;0.000004529;0.554974843;0.058057073;0.030668500;-1;-1;-1;-1
